YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,26,1,DL,2098,N322NB,MIA,LGA,1515,,,,,179.0,,,1096,,,1814,,,0,1,B,,,,,
2015,1,26,1,EV,4612,N12552,MHT,EWR,1515,,,,,90.0,,,209,,,1645,,,0,1,C,,,,,
2015,1,26,1,MQ,3640,N0EGMQ,STL,LGA,1515,,,,,135.0,,,888,,,1830,,,0,1,B,,,,,
2015,1,26,1,EV,4298,N12922,PIT,EWR,1517,,,,,92.0,,,319,,,1649,,,0,1,C,,,,,
2015,1,26,1,EV,4580,N12126,EWR,MKE,1517,,,,,153.0,,,725,,,1650,,,0,1,C,,,,,
2015,1,26,1,AA,1148,N3FAAA,DFW,LGA,1518,,,,,192.0,,,1389,,,1930,,,0,1,B,,,,,
2015,1,26,1,UA,1482,,STT,EWR,1518,,,,,270.0,,,1634,,,1848,,,0,1,B,,,,,
2015,1,26,1,WN,313,N480WN,MDW,LGA,1520,,,,,120.0,,,725,,,1820,,,0,1,B,,,,,
2015,1,26,1,B6,928,N793JB,MCO,EWR,1520,,,,,159.0,,,937,,,1759,,,0,1,B,,,,,
2015,1,26,1,DL,478,N955DL,ATL,JFK,1520,,,,,140.0,,,760,,,1740,,,0,1,B,,,,,
2015,1,26,1,DL,2248,N977AT,DTW,LGA,1520,,,,,109.0,,,502,,,1709,,,0,1,B,,,,,
2015,1,26,1,UA,469,,DEN,EWR,1520,,,,,220.0,,,1605,,,2100,,,0,1,B,,,,,
2015,1,26,1,EV,4581,N14573,EWR,CMH,1521,,,,,108.0,,,463,,,1709,,,0,1,C,,,,,
2015,1,26,1,EV,4227,N18114,GSO,EWR,1523,,,,,97.0,,,445,,,1700,,,0,1,C,,,,,
2015,1,26,1,EV,4329,N14977,STL,EWR,1523,,,,,137.0,,,872,,,1840,,,0,1,C,,,,,
2015,1,26,1,UA,1718,,DEN,LAX,1524,,,,,151.0,,,862,,,1655,,,0,1,B,,,,,
2015,1,26,1,WN,4542,N7712G,LGA,ATL,1525,,,,,170.0,,,762,,,1815,,,0,1,B,,,,,
2015,1,26,1,AA,22,N783AA,LAX,JFK,1525,,,,,322.0,,,2475,,,2347,,,0,1,B,,,,,
2015,1,26,1,AA,1550,N3LNAA,LAX,BOS,1525,,,,,320.0,,,2611,,,2345,,,0,1,B,,,,,
2015,1,26,1,B6,846,N216JB,MCO,SWF,1525,,,,,161.0,,,989,,,1806,,,0,1,B,,,,,
2015,1,26,1,AA,1445,N3DBAA,LGA,MIA,1525,,,,,214.0,,,1096,,,1859,,,0,1,B,,,,,
2015,1,26,1,UA,1092,,EWR,SFO,1525,,,,,388.0,,,2565,,,1853,,,0,1,B,,,,,
2015,1,26,1,UA,343,,AUS,EWR,1527,,,,,213.0,,,1504,,,2000,,,0,1,B,,,,,
2015,1,26,1,DL,2465,N955DL,BDL,ATL,1528,,,,,166.0,,,859,,,1814,,,0,1,B,,,,,
2015,1,26,1,EV,5146,N752EV,HPN,ATL,1528,,,,,148.0,,,780,,,1756,,,0,1,B,,,,,
2015,1,26,1,EV,4335,N14920,EWR,JAX,1528,,,,,160.0,,,820,,,1808,,,0,1,C,,,,,
2015,1,26,1,AA,1598,N3HBAA,MIA,EWR,1529,,,,,180.0,,,1085,,,1829,,,0,1,B,,,,,
2015,1,26,1,UA,1483,,EWR,AUS,1529,,,,,267.0,,,1504,,,1856,,,0,1,B,,,,,
2015,1,26,1,US,1927,,PHL,CLT,1530,,,,,109.0,,,449,,,1719,,,0,1,B,,,,,
2015,1,26,1,B6,1117,N775JB,LGA,TPA,1530,,,,,196.0,,,1010,,,1846,,,0,1,B,,,,,
2015,1,26,1,EV,5145,N391CA,LGA,RIC,1530,,,,,98.0,,,292,,,1708,,,0,1,A,,,,,
2015,1,26,1,EV,5450,N723EV,LGA,ROC,1530,,,,,97.0,,,254,,,1707,,,0,1,A,,,,,
2015,1,26,1,MQ,3202,N941MQ,JFK,IND,1530,,,,,154.0,,,665,,,1804,,,0,1,B,,,,,
2015,1,26,1,MQ,3169,N665MQ,JFK,ORF,1530,,,,,95.0,,,290,,,1705,,,0,1,B,,,,,
2015,1,26,1,MQ,3305,N500MQ,RDU,LGA,1530,,,,,96.0,,,431,,,1706,,,0,1,B,,,,,
2015,1,26,1,NK,171,N588NK,LGA,FLL,1530,,,,,198.0,,,1076,,,1848,,,0,1,B,,,,,
2015,1,26,1,UA,3,,MCO,EWR,1532,,,,,163.0,,,937,,,1815,,,0,1,B,,,,,
2015,1,26,1,B6,690,N292JB,DCA,BOS,1535,,,,,85.0,,,399,,,1700,,,0,1,B,,,,,
2015,1,26,1,B6,1059,N283JB,BOS,PHL,1535,,,,,100.0,,,280,,,1715,,,0,1,B,,,,,
2015,1,26,1,DL,1359,N329NW,MSP,BOS,1535,,,,,163.0,,,1124,,,1918,,,0,1,B,,,,,
2015,1,26,1,DL,2166,N998DL,MCO,LGA,1535,,,,,156.0,,,950,,,1811,,,0,1,B,,,,,
2015,1,26,1,EV,4200,N13970,CLE,LGA,1535,,,,,100.0,,,419,,,1715,,,0,1,B,,,,,
2015,1,26,1,UA,1151,,EWR,DEN,1535,,,,,271.0,,,1605,,,1806,,,0,1,B,,,,,
2015,1,26,1,UA,279,,IAH,EWR,1538,,,,,213.0,,,1400,,,2011,,,0,1,B,,,,,
2015,1,26,1,UA,1218,,LGA,DEN,1538,,,,,275.0,,,1620,,,1813,,,0,1,B,,,,,
2015,1,26,1,B6,1202,N655JB,FLL,JFK,1539,,,,,170.0,,,1069,,,1829,,,0,1,B,,,,,
2015,1,26,1,DL,476,N837MH,FLL,JFK,1539,,,,,176.0,,,1069,,,1835,,,0,1,B,,,,,
2015,1,26,1,UA,1267,,IAH,FLL,1539,,,,,150.0,,,965,,,1909,,,0,1,B,,,,,
2015,1,26,1,WN,2771,N240WN,DAL,LGA,1540,,,,,195.0,,,1381,,,1955,,,0,1,B,,,,,
2015,1,26,1,WN,515,N274WN,ATL,PHL,1540,,,,,125.0,,,666,,,1745,,,0,1,B,,,,,
2015,1,26,1,DL,1722,N342NW,DTW,BOS,1540,,,,,118.0,,,632,,,1738,,,0,1,B,,,,,
2015,1,26,1,EV,5203,N718EV,DTW,EWR,1540,,,,,109.0,,,488,,,1729,,,0,1,A,,,,,
2015,1,26,1,MQ,3046,N620MQ,ORD,DBQ,1540,,,,,50.0,,,147,,,1630,,,0,1,A,,,,,
2015,1,26,1,UA,1002,,DEN,LGA,1540,,,,,216.0,,,1620,,,2116,,,0,1,B,,,,,
2015,1,26,1,UA,1051,,DEN,SFO,1540,,,,,156.0,,,967,,,1716,,,0,1,A,,,,,
2015,1,26,1,EV,5112,N134EV,DTW,PHL,1541,,,,,111.0,,,453,,,1732,,,0,1,B,,,,,
2015,1,26,1,US,784,,FLL,PHL,1545,,,,,162.0,,,992,,,1827,,,0,1,B,,,,,
2015,1,26,1,US,1781,,LGA,CLT,1545,,,,,128.0,,,544,,,1753,,,0,1,B,,,,,
2015,1,26,1,US,2022,,PHL,FLL,1545,,,,,175.0,,,992,,,1840,,,0,1,B,,,,,
2015,1,26,1,VX,717,N529VA,LGA,DAL,1545,,,,,250.0,,,1381,,,1855,,,0,1,C,,,,,
2015,1,26,1,WN,1544,N402WN,MCO,PHL,1545,,,,,140.0,,,861,,,1805,,,0,1,B,,,,,
2015,1,26,1,WN,376,N354SW,PVD,BWI,1545,,,,,85.0,,,327,,,1710,,,0,1,B,,,,,
2015,1,26,1,WN,3581,N658SW,BWI,BOS,1545,,,,,80.0,,,369,,,1705,,,0,1,B,,,,,
2015,1,26,1,DL,2229,N988DL,ATL,LGA,1545,,,,,135.0,,,762,,,1800,,,0,1,B,,,,,
2015,1,26,1,EV,4576,N12157,EWR,GRR,1545,,,,,129.0,,,605,,,1754,,,0,1,C,,,,,
2015,1,26,1,UA,298,,ATL,EWR,1545,,,,,135.0,,,746,,,1800,,,0,1,B,,,,,
2015,1,26,1,UA,1027,,IAH,LGA,1545,,,,,199.0,,,1416,,,2004,,,0,1,B,,,,,
2015,1,26,1,DL,412,N932DL,MIA,JFK,1546,,,,,179.0,,,1089,,,1845,,,0,1,B,,,,,
2015,1,26,1,UA,1255,,LAX,EWR,1546,,,,,303.0,,,2454,,,2349,,,0,1,B,,,,,
2015,1,26,1,EV,5958,N14972,EWR,STL,1548,,,,,173.0,,,872,,,1741,,,0,1,C,,,,,
2015,1,26,1,DL,2645,N924AT,RSW,JFK,1549,,,,,176.0,,,1074,,,1845,,,0,1,B,,,,,
2015,1,26,1,WN,4223,N7704B,PHL,ATL,1550,,,,,140.0,,,666,,,1810,,,0,1,B,,,,,
2015,1,26,1,B6,524,N923JB,LAX,JFK,1550,,,,,309.0,,,2475,,,2359,,,0,1,B,,,,,
2015,1,26,1,B6,808,N630JB,SJU,BOS,1550,,,,,252.0,,,1674,,,1902,,,0,1,B,,,,,
2015,1,26,1,EV,4300,N14125,EWR,RIC,1550,,,,,82.0,,,277,,,1712,,,0,1,C,,,,,
2015,1,26,1,AA,1120,N3GGAA,LGA,DFW,1554,,,,,256.0,,,1389,,,1910,,,0,1,B,,,,,
2015,1,26,1,EV,4085,N17169,EWR,OMA,1554,,,,,205.0,,,1134,,,1819,,,0,1,C,,,,,
2015,1,26,1,UA,310,,EWR,CLE,1554,,,,,104.0,,,404,,,1738,,,0,1,B,,,,,
2015,1,26,1,UA,1288,,DEN,IAH,1554,,,,,135.0,,,862,,,1909,,,0,1,B,,,,,
2015,1,26,1,US,1712,,PHX,PHL,1555,,,,,257.0,,,2075,,,2212,,,0,1,B,,,,,
2015,1,26,1,US,2011,,PHL,PBI,1555,,,,,166.0,,,951,,,1841,,,0,1,B,,,,,
2015,1,26,1,WN,3674,N714CB,LGA,HOU,1555,,,,,270.0,,,1428,,,1925,,,0,1,B,,,,,
2015,1,26,1,WN,3208,N298WN,LGA,MDW,1555,,,,,165.0,,,725,,,1740,,,0,1,B,,,,,
2015,1,26,1,AA,1612,N3AXAA,ORD,BOS,1555,,,,,131.0,,,867,,,1906,,,0,1,B,,,,,
2015,1,26,1,AS,14,N423AS,SEA,EWR,1555,,,,,296.0,,,2402,,,2351,,,0,1,B,,,,,
2015,1,26,1,B6,1304,N520JB,SJU,JFK,1555,,,,,247.0,,,1598,,,1902,,,0,1,B,,,,,
2015,1,26,1,EV,5330,N600QX,LGA,GSO,1555,,,,,114.0,,,461,,,1749,,,0,1,A,,,,,
2015,1,26,1,UA,301,,DEN,LAS,1555,,,,,117.0,,,628,,,1652,,,0,1,B,,,,,
2015,1,26,1,UA,404,,SFO,EWR,1556,,,,,318.0,,,2565,,,14,,,0,1,B,,,,,
2015,1,26,1,UA,1698,,DEN,BOS,1557,,,,,230.0,,,1754,,,2147,,,0,1,B,,,,,
2015,1,26,1,B6,715,N239JB,DCA,JAX,1559,,,,,125.0,,,634,,,1804,,,0,1,B,,,,,
2015,1,26,1,DL,1997,N336NB,DEN,LGA,1559,,,,,216.0,,,1620,,,2135,,,0,1,B,,,,,
2015,1,26,1,UA,247,,FLL,EWR,1559,,,,,189.0,,,1065,,,1908,,,0,1,B,,,,,
2015,1,26,1,UA,1578,,IAH,BOS,1559,,,,,218.0,,,1597,,,2037,,,0,1,B,,,,,
2015,1,26,1,US,755,,PHL,LAX,1600,,,,,370.0,,,2402,,,1910,,,0,1,B,,,,,
2015,1,26,1,US,2154,,LGA,BOS,1600,,,,,77.0,,,184,,,1717,,,0,1,B,,,,,
2015,1,26,1,US,2155,,BOS,LGA,1600,,,,,80.0,,,184,,,1720,,,0,1,B,,,,,
2015,1,26,1,US,2186,,DCA,LGA,1600,,,,,83.0,,,214,,,1723,,,0,1,B,,,,,
2015,1,26,1,US,2187,,LGA,DCA,1600,,,,,83.0,,,214,,,1723,,,0,1,B,,,,,
2015,1,26,1,VX,416,N627VA,LAX,JFK,1600,,,,,299.0,,,2475,,,2359,,,0,1,C,,,,,
2015,1,26,1,WN,4529,N474WN,MCO,ISP,1600,,,,,145.0,,,971,,,1825,,,0,1,B,,,,,
2015,1,26,1,WN,2149,N7728D,MCO,PVD,1600,,,,,155.0,,,1072,,,1835,,,0,1,B,,,,,
2015,1,26,1,WN,4278,N483WN,MDW,PHL,1600,,,,,115.0,,,668,,,1855,,,0,1,B,,,,,
2015,1,26,1,WN,4426,N942WN,BWI,PVD,1600,,,,,70.0,,,327,,,1710,,,0,1,B,,,,,
2015,1,26,1,AA,67,N5CGAA,JFK,SJU,1600,,,,,235.0,,,1598,,,2055,,,0,1,B,,,,,
2015,1,26,1,AA,1029,N3EJAA,JFK,DCA,1600,,,,,81.0,,,213,,,1721,,,0,1,B,,,,,
2015,1,26,1,AA,1096,N3AKAA,JFK,BOS,1600,,,,,75.0,,,187,,,1715,,,0,1,B,,,,,
2015,1,26,1,DL,2040,N713TW,SFO,JFK,1600,,,,,316.0,,,2586,,,16,,,0,1,B,,,,,
2015,1,26,1,DL,2181,N964DL,LGA,MCO,1600,,,,,197.0,,,950,,,1917,,,0,1,B,,,,,
2015,1,26,1,DL,2362,N706TW,LAX,JFK,1600,,,,,316.0,,,2475,,,16,,,0,1,B,,,,,
2015,1,26,1,DL,2685,N986AT,BOS,LGA,1600,,,,,79.0,,,184,,,1719,,,0,1,B,,,,,
2015,1,26,1,DL,2686,N607AT,LGA,BOS,1600,,,,,81.0,,,184,,,1721,,,0,1,B,,,,,
2015,1,26,1,EV,3944,N14993,EWR,SDF,1600,,,,,144.0,,,642,,,1824,,,0,1,C,,,,,
2015,1,26,1,EV,4352,N13958,EWR,CVG,1600,,,,,132.0,,,569,,,1812,,,0,1,C,,,,,
2015,1,26,1,EV,4375,N12126,MKE,EWR,1600,,,,,130.0,,,725,,,1910,,,0,1,C,,,,,
2015,1,26,1,EV,4890,N708EV,PIT,LGA,1600,,,,,89.0,,,335,,,1729,,,0,1,A,,,,,
2015,1,26,1,UA,688,,ORD,LGA,1600,,,,,127.0,,,733,,,1907,,,0,1,B,,,,,
2015,1,26,1,UA,741,,LGA,ORD,1600,,,,,165.0,,,733,,,1745,,,0,1,B,,,,,
2015,1,26,1,MQ,2917,N507MQ,AMA,DFW,1601,,,,,69.0,,,312,,,1710,,,0,1,A,,,,,
2015,1,26,1,NK,484,N621NK,DFW,PHL,1601,,,,,179.0,,,1303,,,2000,,,0,1,B,,,,,
2015,1,26,1,UA,1272,,ORD,EWR,1602,,,,,133.0,,,719,,,1915,,,0,1,B,,,,,
2015,1,26,1,B6,1616,N355JB,BUF,BOS,1604,,,,,85.0,,,395,,,1729,,,0,1,B,,,,,
2015,1,26,1,WN,668,N790SW,PVD,MDW,1605,,,,,170.0,,,842,,,1755,,,0,1,B,,,,,
2015,1,26,1,WN,4927,N735SA,PHL,BNA,1605,,,,,140.0,,,675,,,1725,,,0,1,B,,,,,
2015,1,26,1,AA,360,N3LPAA,ORD,LGA,1605,,,,,124.0,,,733,,,1909,,,0,1,B,,,,,
2015,1,26,1,AA,1152,N3GNAA,DFW,LGA,1605,,,,,189.0,,,1389,,,2014,,,0,1,B,,,,,
2015,1,26,1,DL,1174,N360NB,PBI,LGA,1605,,,,,169.0,,,1035,,,1854,,,0,1,B,,,,,
2015,1,26,1,EV,5070,N371CA,CVG,LGA,1605,,,,,117.0,,,585,,,1802,,,0,1,A,,,,,
2015,1,26,1,MQ,3402,N838MQ,CMH,LGA,1609,,,,,99.0,,,479,,,1748,,,0,1,B,,,,,
2015,1,26,1,UA,1064,,EWR,BOS,1609,,,,,74.0,,,200,,,1723,,,0,1,B,,,,,
2015,1,26,1,US,1999,,CLT,BOS,1610,,,,,125.0,,,728,,,1815,,,0,1,B,,,,,
2015,1,26,1,WN,2193,N907WN,PHL,MCO,1610,,,,,165.0,,,861,,,1855,,,0,1,B,,,,,
2015,1,26,1,AA,1483,N3GVAA,MIA,LGA,1610,,,,,175.0,,,1096,,,1905,,,0,1,B,,,,,
2015,1,26,1,B6,1640,N656JB,RSW,LGA,1610,,,,,163.0,,,1080,,,1853,,,0,1,B,,,,,
2015,1,26,1,MQ,3382,N517MQ,LGA,BNA,1610,,,,,159.0,,,764,,,1749,,,0,1,B,,,,,
2015,1,26,1,NK,174,N633NK,FLL,LGA,1610,,,,,170.0,,,1076,,,1900,,,0,1,B,,,,,
2015,1,26,1,AA,343,N3BBAA,LGA,ORD,1611,,,,,174.0,,,733,,,1805,,,0,1,B,,,,,
2015,1,26,1,EV,4431,N12122,EWR,MCI,1612,,,,,205.0,,,1092,,,1837,,,0,1,C,,,,,
2015,1,26,1,EV,5130,N195PQ,ATL,HPN,1614,,,,,130.0,,,780,,,1824,,,0,1,B,,,,,
2015,1,26,1,UA,368,,ORD,PHL,1614,,,,,125.0,,,678,,,1919,,,0,1,B,,,,,
2015,1,26,1,US,751,,PHL,DFW,1615,,,,,237.0,,,1303,,,1912,,,0,1,B,,,,,
2015,1,26,1,US,1858,,CLT,LGA,1615,,,,,105.0,,,544,,,1800,,,0,1,B,,,,,
2015,1,26,1,US,562,,PHX,BOS,1615,,,,,282.0,,,2300,,,2257,,,0,1,B,,,,,
2015,1,26,1,WN,4209,N653SW,SJC,BUR,1615,,,,,60.0,,,296,,,1715,,,0,1,A,,,,,
2015,1,26,1,AA,2414,N3BUAA,DFW,EWR,1615,,,,,186.0,,,1372,,,2021,,,0,1,B,,,,,
2015,1,26,1,DL,63,N169DZ,CVG,BOS,1615,,,,,121.0,,,752,,,1816,,,0,1,B,,,,,
2015,1,26,1,UA,1472,,ORD,BOS,1615,,,,,142.0,,,867,,,1937,,,0,1,B,,,,,
2015,1,26,1,EV,4629,N16961,CVG,EWR,1617,,,,,116.0,,,569,,,1813,,,0,1,C,,,,,
2015,1,26,1,US,1864,,CLT,PVD,1620,,,,,112.0,,,683,,,1812,,,0,1,B,,,,,
2015,1,26,1,US,2004,,MSP,PHL,1620,,,,,148.0,,,980,,,1948,,,0,1,B,,,,,
2015,1,26,1,B6,26,N665JB,TPA,JFK,1620,,,,,156.0,,,1005,,,1856,,,0,1,B,,,,,
2015,1,26,1,DL,1800,N336NW,ATL,BOS,1620,,,,,151.0,,,946,,,1851,,,0,1,B,,,,,
2015,1,26,1,DL,1728,N386DA,LAS,JFK,1620,,,,,277.0,,,2248,,,2357,,,0,1,B,,,,,
2015,1,26,1,MQ,3265,N855MQ,LGA,ORF,1620,,,,,92.0,,,296,,,1752,,,0,1,B,,,,,
2015,1,26,1,UA,1571,,SFO,BOS,1620,,,,,339.0,,,2704,,,59,,,0,1,B,,,,,
2015,1,26,1,UA,233,,LAX,JFK,1621,,,,,317.0,,,2475,,,38,,,0,1,B,,,,,
2015,1,26,1,EV,4193,N14117,MSP,EWR,1624,,,,,165.0,,,1008,,,2009,,,0,1,C,,,,,
2015,1,26,1,WN,487,N657SW,BWI,ISP,1625,,,,,60.0,,,220,,,1725,,,0,1,B,,,,,
2015,1,26,1,WN,122,N297WN,CAK,LGA,1625,,,,,90.0,,,397,,,1755,,,0,1,B,,,,,
2015,1,26,1,B6,1198,N623JB,MCO,LGA,1625,,,,,152.0,,,950,,,1857,,,0,1,B,,,,,
2015,1,26,1,EV,5214,N738EV,BNA,LGA,1628,,,,,122.0,,,764,,,1930,,,0,1,A,,,,,
2015,1,26,1,AA,1138,N3HTAA,LGA,DFW,1629,,,,,256.0,,,1389,,,1945,,,0,1,B,,,,,
2015,1,26,1,B6,1161,N536JB,LGA,PBI,1629,,,,,187.0,,,1035,,,1936,,,0,1,B,,,,,
2015,1,26,1,EV,5212,N921EV,HPN,DTW,1629,,,,,117.0,,,505,,,1826,,,0,1,B,,,,,
2015,1,26,1,MQ,3044,N663MQ,JFK,BWI,1629,,,,,69.0,,,184,,,1738,,,0,1,B,,,,,
2015,1,26,1,MQ,3284,N820MQ,DAY,LGA,1629,,,,,121.0,,,549,,,1830,,,0,1,B,,,,,
2015,1,26,1,US,1889,,CLT,BDL,1630,,,,,112.0,,,644,,,1822,,,0,1,B,,,,,
2015,1,26,1,US,622,,PHX,JFK,1630,,,,,279.0,,,2153,,,2309,,,0,1,B,,,,,
2015,1,26,1,DL,1619,N935DN,LGA,MSP,1630,,,,,211.0,,,1020,,,1901,,,0,1,B,,,,,
2015,1,26,1,DL,1643,N324NB,EWR,DTW,1630,,,,,125.0,,,488,,,1835,,,0,1,B,,,,,
2015,1,26,1,DL,2231,N969DL,LGA,DTW,1630,,,,,139.0,,,502,,,1849,,,0,1,B,,,,,
2015,1,26,1,EV,4930,N759EV,BHM,LGA,1630,,,,,151.0,,,866,,,2001,,,0,1,A,,,,,
2015,1,26,1,MQ,3674,N512MQ,ATL,LGA,1630,,,,,134.0,,,762,,,1844,,,0,1,B,,,,,
2015,1,26,1,UA,1492,,ORD,CLE,1630,,,,,80.0,,,315,,,1850,,,0,1,B,,,,,
2015,1,26,1,DL,2142,N990AT,ATL,EWR,1631,,,,,137.0,,,746,,,1848,,,0,1,B,,,,,
2015,1,26,1,UA,1436,,ORD,DEN,1631,,,,,160.0,,,888,,,1811,,,0,1,B,,,,,
2015,1,26,1,EV,4416,N13968,CLE,BOS,1632,,,,,108.0,,,563,,,1820,,,0,1,C,,,,,
2015,1,26,1,HA,327,,KOA,HNL,1632,,,,,44.0,,,163,,,1716,,,0,1,A,,,,,
2015,1,26,1,EV,5228,N741EV,PVD,DTW,1633,,,,,127.0,,,615,,,1840,,,0,1,B,,,,,
2015,1,26,1,US,559,,CLT,PHL,1635,,,,,99.0,,,449,,,1814,,,0,1,B,,,,,
2015,1,26,1,WN,7,N962WN,LGA,DEN,1635,,,,,285.0,,,1620,,,1920,,,0,1,B,,,,,
2015,1,26,1,AA,354,N3CVAA,ORD,LGA,1635,,,,,123.0,,,733,,,1938,,,0,1,B,,,,,
2015,1,26,1,AA,1073,N3CEAA,MIA,PHL,1635,,,,,166.0,,,1013,,,1921,,,0,1,B,,,,,
2015,1,26,1,B6,585,N348JB,ROC,JFK,1635,,,,,85.0,,,264,,,1800,,,0,1,B,,,,,
2015,1,26,1,B6,1734,N266JB,JFK,BTV,1635,,,,,81.0,,,266,,,1756,,,0,1,B,,,,,
2015,1,26,1,B6,1884,N504JB,MCO,JFK,1635,,,,,156.0,,,944,,,1911,,,0,1,B,,,,,
2015,1,26,1,MQ,3654,N815MQ,HPN,ORD,1637,,,,,168.0,,,738,,,1825,,,0,1,B,,,,,
2015,1,26,1,EV,4100,N15980,MEM,EWR,1638,,,,,157.0,,,946,,,2015,,,0,1,C,,,,,
2015,1,26,1,EV,4377,N14920,JAX,EWR,1639,,,,,141.0,,,820,,,1900,,,0,1,C,,,,,
2015,1,26,1,WN,1792,N428WN,EWR,MDW,1640,,,,,155.0,,,711,,,1815,,,0,1,B,,,,,
2015,1,26,1,EV,5459,N740EV,LGA,BUF,1640,,,,,98.0,,,292,,,1818,,,0,1,A,,,,,
2015,1,26,1,WN,3497,N726SW,ATL,LGA,1645,,,,,125.0,,,762,,,1850,,,0,1,B,,,,,
2015,1,26,1,AA,1672,N4YDAA,AUS,LAX,1645,,,,,209.0,,,1242,,,1814,,,0,1,A,,,,,
2015,1,26,1,B6,633,N537JB,BOS,SFO,1645,,,,,412.0,,,2704,,,2037,,,0,1,B,,,,,
2015,1,26,1,DL,1886,N921DN,ATL,LGA,1645,,,,,134.0,,,762,,,1859,,,0,1,B,,,,,
2015,1,26,1,MQ,3231,N516MQ,DTW,LGA,1645,,,,,106.0,,,502,,,1831,,,0,1,B,,,,,
2015,1,26,1,MQ,3168,N845MQ,SDF,LGA,1645,,,,,144.0,,,659,,,1909,,,0,1,B,,,,,
2015,1,26,1,NK,711,N502NK,LGA,DTW,1645,,,,,129.0,,,502,,,1854,,,0,1,B,,,,,
2015,1,26,1,UA,285,,IAH,LGA,1645,,,,,200.0,,,1416,,,2105,,,0,1,B,,,,,
2015,1,26,1,UA,625,,DCA,ORD,1645,,,,,132.0,,,612,,,1757,,,0,1,B,,,,,
2015,1,26,1,UA,1024,,TPA,EWR,1645,,,,,164.0,,,997,,,1929,,,0,1,B,,,,,
2015,1,26,1,UA,1463,,EWR,LAX,1645,,,,,375.0,,,2454,,,2000,,,0,1,B,,,,,
2015,1,26,1,UA,502,,SFO,JFK,1646,,,,,328.0,,,2586,,,114,,,0,1,B,,,,,
2015,1,26,1,B6,984,N179JB,RDU,BOS,1647,,,,,108.0,,,612,,,1835,,,0,1,B,,,,,
2015,1,26,1,EV,4486,N14923,EWR,GSO,1647,,,,,103.0,,,445,,,1830,,,0,1,C,,,,,
2015,1,26,1,EV,4511,N21129,EWR,DCA,1649,,,,,70.0,,,199,,,1759,,,0,1,C,,,,,
2015,1,26,1,AA,180,N784AA,LAX,JFK,1650,,,,,318.0,,,2475,,,108,,,0,1,B,,,,,
2015,1,26,1,AA,1092,N3HCAA,DFW,PHL,1650,,,,,180.0,,,1303,,,2050,,,0,1,B,,,,,
2015,1,26,1,AA,1156,N3DDAA,DFW,LGA,1650,,,,,190.0,,,1389,,,2100,,,0,1,B,,,,,
2015,1,26,1,B6,400,N505JB,MSY,BOS,1650,,,,,184.0,,,1368,,,2054,,,0,1,B,,,,,
2015,1,26,1,AA,2395,N3CTAA,LGA,MIA,1650,,,,,208.0,,,1096,,,2018,,,0,1,B,,,,,
2015,1,26,1,EV,4357,N16919,EWR,CMH,1650,,,,,115.0,,,463,,,1845,,,0,1,C,,,,,
2015,1,26,1,EV,4527,N16559,IAD,EWR,1650,,,,,85.0,,,212,,,1815,,,0,1,C,,,,,
2015,1,26,1,UA,464,,EWR,TPA,1650,,,,,186.0,,,997,,,1956,,,0,1,B,,,,,
2015,1,26,1,UA,1744,,LGA,IAH,1653,,,,,255.0,,,1416,,,2008,,,0,1,B,,,,,
2015,1,26,1,EV,4636,N21130,DCA,EWR,1654,,,,,78.0,,,199,,,1812,,,0,1,C,,,,,
2015,1,26,1,UA,822,,IAD,LAX,1654,,,,,356.0,,,2288,,,1950,,,0,1,B,,,,,
2015,1,26,1,US,798,,MCO,PHL,1655,,,,,144.0,,,861,,,1919,,,0,1,B,,,,,
2015,1,26,1,VX,770,N530VA,DAL,LGA,1655,,,,,180.0,,,1381,,,2055,,,0,1,C,,,,,
2015,1,26,1,WN,2276,N280WN,AUS,EWR,1655,,,,,210.0,,,1504,,,2125,,,0,1,B,,,,,
2015,1,26,1,WN,1814,N481WN,BNA,LGA,1655,,,,,120.0,,,764,,,1955,,,0,1,B,,,,,
2015,1,26,1,B6,790,N353JB,DCA,BOS,1655,,,,,88.0,,,399,,,1823,,,0,1,B,,,,,
2015,1,26,1,MQ,3046,N620MQ,DBQ,ORD,1655,,,,,60.0,,,147,,,1755,,,0,1,A,,,,,
2015,1,26,1,MQ,3620,N534MQ,STL,LGA,1655,,,,,136.0,,,888,,,2011,,,0,1,B,,,,,
2015,1,26,1,B6,138,N641JB,MCO,BDL,1658,,,,,155.0,,,1050,,,1933,,,0,1,B,,,,,
2015,1,26,1,B6,1254,N516JB,PBI,JFK,1658,,,,,165.0,,,1028,,,1943,,,0,1,B,,,,,
2015,1,26,1,DL,1914,N942DL,LGA,ATL,1659,,,,,178.0,,,762,,,1957,,,0,1,B,,,,,
